docname,topic,proportion
apple_articles.csv:4090,031,0.748507
apple_articles.csv:4090,022,0.118582
apple_articles.csv:4090,017,0.077924
apple_articles.csv:4090,000,0.054987
apple_articles.csv:4125,005,0.623538
apple_articles.csv:4125,003,0.138954
apple_articles.csv:4125,019,0.0822
apple_articles.csv:4125,018,0.074693
apple_articles.csv:4125,004,0.041868
apple_articles.csv:4125,062,0.038747
apple_articles.csv:4160,017,0.855741
apple_articles.csv:4160,031,0.144259
apple_articles.csv:4195,071,1.0
apple_articles.csv:4230,068,1.0
apple_articles.csv:4265,027,0.817955
apple_articles.csv:4265,016,0.079944
apple_articles.csv:4265,064,0.072105
apple_articles.csv:4265,044,0.029995
apple_articles.csv:4300,003,0.726581
apple_articles.csv:4300,004,0.221483
apple_articles.csv:4300,045,0.051936
apple_articles.csv:4335,063,1.0
apple_articles.csv:4370,034,0.742886
apple_articles.csv:4370,040,0.168354
apple_articles.csv:4370,019,0.08876
apple_articles.csv:4405,056,0.626555
apple_articles.csv:4405,018,0.19595
apple_articles.csv:4405,048,0.064556
apple_articles.csv:4405,031,0.047244
apple_articles.csv:4405,051,0.034876
apple_articles.csv:4405,036,0.030818
apple_articles.csv:4440,034,0.934152
apple_articles.csv:4440,000,0.065848
apple_articles.csv:4475,044,0.374362
apple_articles.csv:4475,005,0.302853
apple_articles.csv:4475,001,0.298503
apple_articles.csv:4475,045,0.024283
apple_articles.csv:4510,042,1.0
apple_articles.csv:4545,012,0.642938
apple_articles.csv:4545,006,0.24394
apple_articles.csv:4545,050,0.113122
apple_articles.csv:4580,031,0.761804
apple_articles.csv:4580,044,0.181968
apple_articles.csv:4580,017,0.056228
apple_articles.csv:4615,033,0.3144
apple_articles.csv:4615,001,0.295902
apple_articles.csv:4615,019,0.206244
apple_articles.csv:4615,045,0.183453
apple_articles.csv:4650,019,0.84866
apple_articles.csv:4650,011,0.089226
apple_articles.csv:4650,031,0.062115
apple_articles.csv:4685,069,0.594385
apple_articles.csv:4685,010,0.202986
apple_articles.csv:4685,026,0.079079
apple_articles.csv:4685,003,0.074436
apple_articles.csv:4685,007,0.049113
apple_articles.csv:4720,027,0.295088
apple_articles.csv:4720,041,0.228936
apple_articles.csv:4720,001,0.147973
apple_articles.csv:4720,063,0.104854
apple_articles.csv:4720,025,0.096712
apple_articles.csv:4720,024,0.083565
apple_articles.csv:4720,062,0.042871
apple_articles.csv:4755,004,0.855078
apple_articles.csv:4755,003,0.144922
apple_articles.csv:4790,053,0.823999
apple_articles.csv:4790,000,0.131721
apple_articles.csv:4790,070,0.042436
apple_articles.csv:4790,012,0.001844
apple_articles.csv:4825,060,0.601318
apple_articles.csv:4825,002,0.289505
apple_articles.csv:4825,006,0.109177
apple_articles.csv:4860,060,0.663964
apple_articles.csv:4860,006,0.231902
apple_articles.csv:4860,002,0.104134
apple_articles.csv:4895,056,0.901844
apple_articles.csv:4895,051,0.098156
apple_articles.csv:4930,006,0.702508
apple_articles.csv:4930,004,0.175303
apple_articles.csv:4930,002,0.07389
apple_articles.csv:4930,043,0.0483
apple_articles.csv:4965,006,0.881587
apple_articles.csv:4965,002,0.084674
apple_articles.csv:4965,000,0.03374
apple_articles.csv:5000,007,0.414326
apple_articles.csv:5000,034,0.295483
apple_articles.csv:5000,031,0.120597
apple_articles.csv:5000,005,0.092649
apple_articles.csv:5000,045,0.056674
apple_articles.csv:5000,039,0.02027
apple_articles.csv:5035,060,0.779248
apple_articles.csv:5035,011,0.220752
apple_articles.csv:5070,008,0.5856
apple_articles.csv:5070,013,0.28647
apple_articles.csv:5070,015,0.069328
apple_articles.csv:5070,033,0.030473
apple_articles.csv:5070,001,0.028129
apple_articles.csv:5105,004,0.576564
apple_articles.csv:5105,072,0.423436
apple_articles.csv:5140,066,0.612134
apple_articles.csv:5140,014,0.349673
apple_articles.csv:5140,047,0.038193
apple_articles.csv:5175,030,0.731922
apple_articles.csv:5175,046,0.09025
apple_articles.csv:5175,000,0.089679
apple_articles.csv:5175,008,0.050585
apple_articles.csv:5175,035,0.037565
apple_articles.csv:5210,046,0.682554
apple_articles.csv:5210,011,0.08827
apple_articles.csv:5210,001,0.050386
apple_articles.csv:5210,006,0.043374
apple_articles.csv:5210,019,0.038733
apple_articles.csv:5210,005,0.035501
apple_articles.csv:5210,031,0.028427
apple_articles.csv:5210,013,0.022372
apple_articles.csv:5210,039,0.010383
apple_articles.csv:5245,056,0.678316
apple_articles.csv:5245,035,0.105457
apple_articles.csv:5245,044,0.08787
apple_articles.csv:5245,072,0.076735
apple_articles.csv:5245,000,0.051621
apple_articles.csv:5280,010,0.421277
apple_articles.csv:5280,029,0.327389
apple_articles.csv:5280,019,0.157684
apple_articles.csv:5280,003,0.09365
apple_articles.csv:5315,031,0.56662
apple_articles.csv:5315,017,0.382588
apple_articles.csv:5315,061,0.050792
apple_articles.csv:5350,049,0.409764
apple_articles.csv:5350,069,0.332083
apple_articles.csv:5350,018,0.145066
apple_articles.csv:5350,001,0.113087
apple_articles.csv:5385,017,0.738636
apple_articles.csv:5385,001,0.100184
apple_articles.csv:5385,031,0.091347
